model,scope,prevalence,threshold,tp,fp,fn,tn,recall,fpr,precision,f1
raw100,short_1_2kb,0.01,0.9994805844224834,23328,75,1274,51550,0.9482155922282741,0.0014527845036319612,0.8682964908199506,0.9064979847433403
raw100,short_1_2kb,0.1,0.9994805844224834,23328,75,1274,51550,0.9482155922282741,0.0014527845036319612,0.986398431634455,0.9669302108725655
raw100,1000,0.001,0.9994805844224834,11525,57,791,25798,0.9357746021435531,0.002204602591374976,0.2981909296031051,0.45226465623749806
raw100,1000,0.01,0.9994805844224834,11525,57,791,25798,0.9357746021435531,0.002204602591374976,0.810875273934379,0.8688592914314927
raw100,1000,0.1,0.9994805844224834,11525,57,791,25798,0.9357746021435531,0.002204602591374976,0.9792370337105839,0.9570126138852882
raw100,1500,0.001,0.9994805844224834,11803,18,483,25752,0.9606869607683542,0.0006984866123399302,0.5792592053933778,0.7227353497862616
raw100,1500,0.01,0.9994805844224834,11803,18,483,25752,0.9606869607683542,0.0006984866123399302,0.9328532908308212,0.9465655584074932
raw100,1500,0.1,0.9994805844224834,11803,18,483,25752,0.9606869607683542,0.0006984866123399302,0.9934989112427414,0.976817469861474
raw100,2000,0.001,0.9994805844224834,11912,10,371,25659,0.969795652527884,0.0003895749737036893,0.7136197017833644,0.82221572064834
raw100,2000,0.01,0.9994805844224834,11912,10,371,25659,0.969795652527884,0.0003895749737036893,0.9617519678856398,0.9657570617554319
raw100,2000,0.1,0.9994805844224834,11912,10,371,25659,0.969795652527884,0.0003895749737036893,0.9963976490488144,0.9829166923330099
raw100,2500,0.001,0.9994805844224834,11914,6,332,25572,0.9728891066470684,0.0002345765892563922,0.8058847150989122,0.8815471095291091
raw100,2500,0.01,0.9994805844224834,11914,6,332,25572,0.9728891066470684,0.0002345765892563922,0.9766862783196315,0.9747839946235949
raw100,2500,0.1,0.9994805844224834,11914,6,332,25572,0.9728891066470684,0.0002345765892563922,0.9978346782948926,0.9852040109988048
raw100,3000,0.001,0.9994805844224834,11898,4,298,25452,0.9755657592653328,0.00015713387806411063,0.8613943903141242,0.9149320660070728
raw100,3000,0.01,0.9994805844224834,11898,4,298,25452,0.9755657592653328,0.00015713387806411063,0.9843044007485816,0.9799155981411349
raw100,3000,0.1,0.9994805844224834,11898,4,298,25452,0.9755657592653328,0.00015713387806411063,0.9985524729734028,0.9869252870005065
raw100,3500,0.001,0.9994805844224834,11847,7,275,25314,0.9773139745916516,0.00027645037715730026,0.7796756343017724,0.8673789408824595
raw100,3500,0.01,0.9994805844224834,11847,7,275,25314,0.9773139745916516,0.00027645037715730026,0.9727589704692481,0.9750311527134123
raw100,3500,0.1,0.9994805844224834,11847,7,275,25314,0.9773139745916516,0.00027645037715730026,0.9974606570272876,0.9872845474209498
